usaf,wban,name,country,state,call,lat,lon,elev,begin,end
021820,99999,OVERKALIX,SW,"","",66.267,22.833,+0047.0,19790803,20020602
021850,99999,LULEA-KALLAX,SW,"","",65.55,22.133,+0034.0,20010402,20011008
021880,99999,RODKALLEN,SW,"","",65.317,22.383,+0002.0,19730101,20170324
021990,99999,YLINENJARVI,SW,"","",66.617,23.467,+0132.0,20010701,20170324
022000,99999,EDEVIK,SW,"","",63.983,12.867,+0425.0,19770701,20041225
022020,99999,TORNETRASK LAKE,SW,"","",68.217,19.717,+0393.0,19730101,19770630
022060,99999,STORLIEN-STORVALLEN,SW,"","",63.283,12.133,+0583.0,19350101,20130228
022070,99999,STORLIEN-VISJOVALEN A,SW,"","",63.283,12.117,+0583.0,19730101,20170324
022090,99999,SYLARNA,SW,"","",63.05,12.283,+1030.0,19730101,20170324
022100,99999,BLAHAMMAREN,SW,"","",63.183,12.167,+1090.0,20100920,20170324
022180,99999,MORSIL,SW,"","",63.317,13.65,+0400.0,19730105,20050924
022190,99999,GADDEDE A,SW,"","",64.5,14.217,+0550.0,20080301,20170324
022220,99999,GADDEDE,SW,"","",64.5,14.167,+0330.0,19770701,20080218
022240,99999,FOLLINGE-VAGSKALET,SW,"","",63.767,14.433,+0475.0,20020609,20020609
022271,99999,KALIX,SW,"","",65.85,23.133,+0007.0,20070307,20070307
022280,99999,EDEVIK,SW,"","",64.05,12.95,+0453.0,19730101,19770630
022300,99999,GUBBHOGEN,SW,"","",64.217,15.55,+0310.0,19730101,20170324
022330,99999,SAXNAS,SW,"","",64.967,15.383,+0545.0,20010701,20160421
022340,99999,STROMSUND,SW,"","",63.867,15.583,+0373.0,19790105,19951130
022360,99999,HALLHAXASEN,SW,"","",63.767,15.333,+0376.0,19770701,20170324
022480,99999,KRANGEDE,SW,"","",63.167,16.167,+0223.0,19770704,20050218
022510,99999,STORSJO KAPELL,SW,"","",62.8,13.067,+0575.0,19730101,19770630
022540,99999,ASELE,SW,"","",64.167,17.317,+0308.0,19770701,20170324
022550,99999,FRANSTA,SW,"","",62.5,16.183,+0075.0,19730101,19770630
022560,99999,RISTRASK,SW,"","",64.733,17.4,+0575.0,20010701,20160421
022570,99999,FLOTNINGEN,SW,"","",61.85,12.267,+0670.0,19730101,19770630
022580,99999,VINDEL-BJORKHEDEN,SW,"","",65.817,16.717,+0352.0,20011104,20041216
022600,99999,VASTMARKUM,SW,"","",63.133,18.25,+0143.0,19730101,20170324
022610,99999,LYCKSELE,SW,"","",64.55,18.717,+0211.0,19730101,20170324
022640,99999,FREDRIKA,SW,"","",64.083,18.417,+0300.0,19730101,20021028
022650,99999,HEMLING,SW,"","",63.65,18.55,+0183.0,20010701,20170324
022670,99999,ORNSKOLDSVIK,SW,"",ESNO,63.408,18.99,+0107.9,19790802,20170324
022690,99999,SKAGSUDDE,SW,"","",63.183,19.017,+0011.0,19960801,20170324
022700,99999,NORSJO,SW,"","",64.917,19.467,+0301.0,20010614,20030914
022710,99999,NORSJO,SW,"","",64.933,19.383,+0310.0,20010701,20170324
022760,99999,NORDMALING,SW,"","",63.567,19.5,+0005.0,19770701,19870423
022790,99999,SKILLINGMARK,SW,"","",59.867,11.967,+0130.0,19730101,19770630
022820,99999,PETISTRASK,SW,"","",64.567,19.7,+0258.0,20010701,20170324
022840,99999,JARNASKLUBB,SW,"","",63.433,19.683,+0007.0,19730101,20170324
022860,99999,UMEA,SW,"",ESNU,63.792,20.283,+0007.3,19770701,20170324
022880,99999,HOLMOGADD,SW,"","",63.6,20.75,+0006.0,19350101,20080111
022890,99999,SYDOSTBROTTEN (LH),SW,"","",63.333,20.183,+0025.0,19730101,20010920
022900,99999,FURUOGRUND        &,SW,"","",64.917,21.233,+0010.0,19750210,20030114
022920,99999,HOKMARKSBERGET,SW,"","",64.433,21.283,+0105.0,20010701,20160421
022960,99999,BJUROKLUBB (LGT-H),SW,"","",64.483,21.583,+0036.0,19350101,20031222
022970,99999,BJUROKLUBB,SW,"","",64.483,21.583,+0043.0,20010601,20170324
023000,99999,FJALLNAS,SW,"","",62.583,12.217,+0780.0,20020523,20060102
023030,99999,FLATRUET,SW,"","",62.733,12.733,+0995.0,20010701,20160421
023060,99999,RORBACKSNAS,SW,"","",61.133,12.817,+0465.0,19770701,20041022
023070,99999,IDRE FJALL,SW,"","",61.883,12.85,+0869.0,19730101,20170324
023140,99999,LOFSDALEN,SW,"","",62.1,13.25,+0610.0,20010729,20050523
023160,99999,SARNA,SW,"","",61.7,13.183,+0425.0,19350101,20050523
023170,99999,DRAVAGEN,SW,"","",62.1,13.617,+0566.0,20010701,20170324
023250,99999,KLOVSJOHOJDEN,SW,"","",62.5,14.15,+0803.0,19730101,20170324
023270,99999,SVEG A,SW,"","",62.05,14.4,+0362.0,20090929,20170324
023300,99999,HUNGE,SW,"","",62.75,15.1,+0342.0,19740627,20051008
023330,99999,LJUNGBY,SW,"","",56.833,13.917,+0155.0,19730101,19770630
023340,99999,FINNEBY,SW,"","",62.033,15.467,+0261.0,19730101,19770630
023360,99999,EDSBYN,SW,"","",61.383,15.833,+0163.0,19770701,20040209
023370,99999,NORRHOG,SW,"","",62.267,15.667,+0320.0,19730101,20160421
023380,99999,EDSBYN,SW,"","",61.367,15.717,+0185.0,19960801,20170324
023430,99999,TORPSHAMMAR,SW,"","",62.5,16.283,+0100.0,19730101,20170324
023451,99999,SJOBO,SW,"","",55.633,13.7,+0032.0,20160726,20170324
023460,99999,DELSBO,SW,"","",61.783,16.55,+0090.0,19770928,20030818
023470,99999,DELSBO,SW,"","",61.833,16.55,+0072.0,20010701,20170324
023550,99999,KUGGOREN,SW,"","",61.7,17.533,+0010.0,19960801,20170324
023640,99999,ORNSKOLDSVIK ARPT,SW,"",ESNO,63.4,18.967,+0107.0,19731014,19740213
023660,99999,SUNDSVALL HARNOSAND,SW,"",ESNN,62.528,17.444,+0004.9,19770701,20170324
023670,99999,ALNON ISLAND,SW,"","",62.367,17.533,+0033.0,19840529,20051231
023680,99999,BRAMON,SW,"","",62.217,17.75,+0018.0,19870521,20170324
023690,99999,"","","","",,,"",20010918,20011107
023700,99999,GAVLE/SANDVIKEN AFB,SW,"",ESSK,60.6,16.95,+0068.0,19730828,19740123
023750,99999,ESKILSTUNA(SWE-AFB&,SW,"",ESSU,59.35,16.717,+0040.0,19800302,20030313
023760,99999,SODERHAMN (SWE-AFB),SW,"","",61.267,17.1,+0036.0,19770701,19980105
023780,99999,SODERHAMN FLYGPLATS,SW,"","",61.45,17.167,+0027.0,20040706,20120103
023980,99999,KRISTIANSTAD/EVEROD,SW,"",ESMK,55.917,14.083,+0023.0,19730708,19731106
024040,99999,ARVIKA,SW,"",ESKV,59.667,12.583,+0075.0,19770701,20040224
024080,99999,BLOMSKOG,SW,"","",59.217,12.083,+0171.0,19960801,20170324
024090,99999,AMAL,SW,"","",59.05,12.7,+0060.0,19770701,20040424
024110,99999,ARVIKA,SW,"",ESKV,59.676,12.639,+0072.2,20010701,20170324
024120,99999,GUSTAVSFORS,SW,"","",60.15,13.8,+0190.0,19350101,20050726
024130,99999,BRATTMON,SW,"","",60.75,12.767,+0205.0,20010701,20160421
024150,99999,KARLSTAD SOL,SW,"","",59.367,13.467,+0046.0,19850731,20111025
024180,99999,KARLSTAD,SW,"",ESOK,59.445,13.337,+0107.3,19350101,20170324
024190,99999,KARLSTAD SOL,SW,"","",59.367,13.467,+0046.0,19840520,19840520
024200,99999,MOCKFJARD,SW,"","",60.517,14.95,+0193.0,20011117,20041211
024220,99999,ASPHYTTAN,SW,"","",59.617,14.183,+0130.0,20031224,20050124
024260,99999,GUSTAVSFORS,SW,"","",60.15,13.8,+0188.0,20010701,20170324
024280,99999,ATORP,SW,"","",59.1,14.367,+0105.0,19770701,20040801
024283,99999,OREBRO,SW,"",ESOE,59.224,15.038,+0057.3,19910827,20170324
024284,99999,MORA,SW,"",ESKM,60.958,14.511,+0193.2,19910827,20170324
024290,99999,DAGLOSEN,SW,"","",59.667,14.183,+0133.0,20010701,20170324
024320,99999,OREBRO,SW,"","",59.233,15.05,+0053.0,19960801,20170324
024330,99999,FALUN,SW,"","",60.617,15.667,+0157.0,19350101,20020704
024350,99999,BORLANGE,SW,"",ESSD,60.422,15.515,+0153.3,19790802,20170324
024400,99999,AMOT,SW,"","",60.967,16.433,+0162.0,20010601,20170324
024410,99999,MORA,SW,"","",60.967,14.5,+0197.0,20010701,20170324
024430,99999,ENKOPING,SW,"","",59.65,17.117,+0026.0,19790803,20170324
024440,99999,FOLKARNA,SW,"","",60.167,16.317,+0070.0,19770701,19960506
024460,99999,VASTERAS,SW,"",ESOW,59.589,16.634,+0006.4,19770701,20170324
024480,99999,DUNKER,SW,"","",59.2,16.917,+0033.0,20010620,20041226
024510,99999,VASTRA BANKEN (AUT),SW,"","",60.883,17.917,+0022.0,19771211,20021213
024540,99999,UTVALNAS,SW,"","",60.75,17.35,+0004.0,19780102,19780615
024560,99999,FILM,SW,"","",60.233,17.9,+0035.0,19960201,20170324
024600,99999,ARLANDA,SW,"",ESSA,59.652,17.919,+0041.8,19770630,20170324
024650,99999,STOCKHOLM/BROMMA UA,SW,"","",59.35,17.967,+0022.0,19801004,20021218
024680,99999,STORA SPANSBERGET,SW,"","",60.383,15.133,+0493.0,20010701,20170324
024690,99999,TULLINGE,SW,"",ESCN,59.183,17.917,+0054.0,20010601,20170324
024700,99999,ORSKAR (LGT-H),SW,"","",60.533,18.383,+0005.0,20010825,20030601
024740,99999,SINGO ISLAND,SW,"","",60.167,18.75,+0014.0,19770701,20040430
024760,99999,FLODA,SW,"","",59.05,16.4,+0033.0,19960801,20170324
024800,99999,NORRTALJE/VASBY,SW,"","",59.85,18.733,+0010.0,20010804,20050522
024810,99999,SALA,SW,"","",59.917,16.683,+0058.0,20010701,20170324
024820,99999,KERSTINBO,SW,"","",60.267,16.983,+0057.0,20010701,20170324
024840,99999,STOCKHOLM/OBSERVATORIET,SW,"","",59.35,18.067,+0044.0,20010601,20170324
024850,99999,STOCKHOLM,SW,"","",59.35,18.067,+0052.0,19840521,20170324
024870,99999,SKARPO A,SW,"","",59.35,18.733,+0022.0,19970901,20170324
024950,99999,SVENSKA BJORN (AUT),SW,"","",59.55,20.017,+0024.0,19780303,20050111
024960,99999,SVENSKA HOGARNA,SW,"","",59.45,19.5,+0012.0,19770701,20170324
024990,99999,ALMAGRUNDET,SW,"","",59.15,19.133,+0025.0,19970901,20100311
025000,99999,NORDKOSTER,SW,"","",58.9,11,+0035.0,19960201,20170324
025020,99999,DALS-ED,SW,"","",58.9,12.033,+0152.0,20020205,20040425
025050,99999,MASESKAR,SW,"","",58.1,11.333,+0016.0,19960801,20170324
025070,99999,HUD,SW,"","",58.667,11.417,+0080.0,20010701,20160421
025100,99999,LJUNGSKILE,SW,"","",58.217,11.933,+0070.0,19350101,20050925
025103,99999,TROLLHATTAN VANERSBORG,SW,"",ESGT,58.318,12.345,+0041.8,19910827,20170324
025105,99999,LIDKOPING,SW,"",ESGL,58.466,13.174,+0061.0,20071016,20120830
025120,99999,SAVE,SW,"",ESGP,57.775,11.87,+0018.0,19350101,20170102
025130,99999,GOTEBORG,SW,"","",57.717,12,+0002.0,19960501,20170324
025170,99999,TRUBADUREN,SW,"","",57.6,11.633,+0026.0,19780323,20070611
025190,99999,RINGHALS (AUT),SW,"","",57.267,12.117,+0012.0,20020325,20040525
025200,99999,SATENAS,SW,"",ESIB,58.426,12.714,+0055.2,19770701,20170324
025210,99999,BERGARUD,SW,"","",58.6,12.417,+0055.0,19770701,20160421
025260,99999,LANDVETTER,SW,"",ESGG,57.663,12.28,+0154.2,19771003,20170324
025270,99999,GOTEBORG/LANDVETTER,SW,"","",57.667,12.5,+0164.0,19991219,19991219
025280,99999,TANDADALEN,SW,"","",61.167,13.017,+0830.0,19770708,20030914
025330,99999,SKARA,SW,"","",58.383,13.25,+0120.0,19350101,20030911
025360,99999,RANGEDALA,SW,"","",57.783,13.167,+0299.0,19770701,20170324
025380,99999,HESTRA,SW,"","",57.4,13.533,+0285.0,20031221,20170324
025390,99999,ULLARED,SW,"","",57.117,12.783,+0122.0,20010701,20170324
025400,99999,KROPPEFJALL-GRANAN,SW,"","",58.6,12.2,+0174.0,20010701,20170324
025430,99999,FAGRE,SW,"","",58.65,14.133,+0097.0,20030621,20030621
025440,99999,KARLSBORG,SW,"","",58.517,14.517,+0094.0,19770701,20170324
025450,99999,AXSTAL,SW,"","",58.567,14.567,+0093.0,20071104,20170324
025500,99999,JONKOPING,SW,"",ESGJ,57.758,14.069,+0225.9,19310101,20170324
025530,99999,KYMBO,SW,"","",58.083,13.783,+0220.0,20010701,20160421
025550,99999,NASSJO,SW,"","",57.65,14.7,+0305.0,19770701,20030102
025560,99999,HAGSHULT,SW,"",ESMV,57.292,14.137,+0169.5,19770701,20170324
025570,99999,HORN,SW,"","",57.883,15.867,+0091.0,20010701,20170324
025580,99999,KOLMARDEN-STROMSFORS,SW,"","",58.683,16.317,+0155.0,20010701,20170324
025600,99999,ZINKGRUVAN,SW,"","",58.8,15.117,+0215.0,20010620,20061120
025610,99999,KVARN,SW,"","",58.65,15.433,+0010.0,20100503,20170324
025635,99999,ANGELHOLM,SW,"",ESDB,56.283,12.833,+0047.0,20040810,20170324
025640,99999,MALEXANDER,SW,"","",58.067,15.233,+0200.0,19770701,20050621
025650,99999,HULTSFRED,SW,"",ESSF,57.526,15.823,+0111.6,19790806,20170324
025660,99999,MALILLA,SW,"","",57.4,15.817,+0098.0,19730101,20150128
025700,99999,NORRKOPING/BRAVALLA,SW,"","",58.617,16.117,+0033.0,19770701,20150129
025720,99999,NYKOPING/SKAVST AFB,SW,"","",58.783,16.917,+0042.0,19770701,19801003
025810,99999,UTO ISLAND,SW,"","",58.95,18.267,+0076.0,20020222,20030815
025860,99999,HARSTENA,SW,"","",58.25,17.017,+0007.0,19770701,20050215
025890,99999,GOTSKA SANDON,SW,"","",58.4,19.2,+0017.0,20010701,20170324
025900,99999,VISBY,SW,"",ESSV,57.663,18.346,+0050.0,19310101,20170324
025931,99999,VASTERGARN,SW,"","",57.433,18.15,+0002.0,20160726,20170324
025940,99999,STORA KARLSO(LGT-H),SW,"","",57.3,17.967,+0040.0,20010629,20040712
025970,99999,KAJAANI,FI,"","",64.283,27.683,+0135.9,20020707,20030820
026000,99999,GLOMMEN,SW,"","",56.933,12.367,+0007.0,20010626,20050727
026030,99999,BROEN,SW,"","",56.867,12.667,+0047.0,20010701,20170322
026070,99999,ANGELHOLM/BARKAKRA,SW,"",ESDB,56.283,12.083,+0018.0,19770701,20150818
026100,99999,ORJA (AUT),SW,"","",55.867,12.867,+0011.0,19851009,20051108
026110,99999,HELSINGBORG,SW,"","",56.033,12.767,+0044.0,19840618,20170324
026150,99999,FALSTERBO A,SW,"","",55.383,12.817,+0005.0,20090713,20170324
026151,99999,KLAGSHAMN (PORT),SW,"","",55.517,12.917,+0002.0,20020826,20020826
026170,99999,MAGLARP (AUT),SW,"","",55.383,13.067,+0008.0,20020326,20040626
026240,99999,MARKARYD,SW,"","",56.467,13.65,+0118.0,19770701,19870831
026260,99999,OSBY,SW,"","",56.367,13.95,+0085.0,19770701,20170324
026270,99999,LUND-SOL,SW,"","",55.717,13.217,+0086.0,19970901,19970902
026280,99999,HANO,SW,"","",56.017,14.85,+0060.0,19960801,20170324
026330,99999,LUND SOL,SW,"","",55.717,13.217,+0086.0,20160726,20170324
026350,99999,MALMO,SW,"","",55.567,13.067,+0021.0,19350413,20170324
026380,99999,SMYGEHUK (LGT-H),SW,"","",55.333,13.35,+0005.0,19770701,20041208
026400,99999,VAXJO/URASA(SAFB),SW,"","",56.867,14.8,+0166.0,19350101,20041115
026440,99999,OLANDS SODRA UDDE,SW,"","",56.2,16.4,+0003.0,19960801,20170324
026500,99999,HANO ISLAND (LGT-H),SW,"","",56.017,14.85,+0055.0,19770701,20050814
026510,99999,KRISTIANSTAD,SW,"",ESMK,55.922,14.086,+0023.2,19790802,20170324
026520,99999,KRISTIANSTAD,SW,"","",56.017,14.1,+0010.0,20101117,20160421
026540,99999,STENSHUVUD        &,SW,"","",55.667,14.267,+0112.0,19730101,20030803
026560,99999,SANDHAMMAREN(LGT-H),SW,"","",55.383,14.2,+0005.0,20010925,20020813
026760,99999,OLANDS SODRA UDDE,SW,"","",56.2,16.4,+0003.0,20010811,20050820
027030,99999,ESPOO SEPANKYLA,FI,"","",60.2,24.733,+0031.5,20080115,20150316
027080,99999,KARVIA ALKKIA,FI,"","",62.183,22.8,+0161.0,20130805,20170324
027110,99999,VAASA KESKUSTA,FI,"","",63.1,21.617,+0013.0,20080115,20111102
027150,99999,HYRYNSALM KYTOMAKI,FI,"","",64.833,28.233,+0320.0,20080116,20090706
027170,99999,KITTILA POKKA,FI,"","",68.167,25.767,+0272.0,20080115,20170324
027190,99999,SODANKYLA KOKKA,FI,"","",67.817,27.75,+0240.0,20080116,20170324
027210,99999,KOKKOLA TANKAR,FI,"","",63.95,22.85,+0006.3,20080116,20170324
027220,99999,INARI SAARISELKA,FI,"","",68.417,27.417,+0302.0,20080123,20170324
027250,99999,HALSUA KANALA PUROLA,FI,"","",63.45,24.45,+0153.0,20080115,20170324
027270,99999,ASIKKALA PULKKILANHARJU,FI,"","",61.267,25.517,+0076.0,20080115,20170324
027280,99999,TAIPALSAARI KYLANIEMI,FI,"","",61.3,28.183,+0088.0,20080115,20110915
027360,99999,JUVA PARTALA,FI,"","",61.9,27.883,+0111.5,20090701,20170324
027370,99999,TOHOLAMPI LAITALA,FI,"","",63.817,24.167,+0084.5,20090701,20170324
027410,99999,JOMALA JOMLABY,FI,"","",60.183,19.983,+0011.0,20080116,20170324
027430,99999,KEMIONSAARI VANO,FI,"","",59.867,22.2,+0008.0,20090701,20170324
027440,99999,TAMPERE SATAKUNNANKATU,FI,"","",61.5,23.767,+0092.0,20130805,20170324
027500,99999,HANKO TVARMINNE,FI,"","",59.85,23.25,+0003.0,20090701,20170324
027510,99999,PORI TAHKOLUOTO HARBOUR,FI,"","",61.633,21.383,+0004.6,20080116,20170324
027520,99999,KRISTIINANKAUPUNKI LIGHTHOUSE,FI,"","",62.2,21.167,+0021.7,20080115,20170324
027530,99999,KANKAANPAA NIINISALO AIRFIELD,FI,"","",61.833,22.467,+0122.0,20080115,20170324
027560,99999,SALO KARKKA,FI,"","",60.367,23.117,+0002.0,20080115,20170324
027570,99999,RAASEPORI JUSSARO,FI,"","",59.817,23.583,+0022.8,20080116,20170324
027580,99999,VIHTI MAASOJA,FI,"","",60.417,24.4,+0044.2,20080115,20170324
027590,99999,PORVOO HARABACKA,FI,"","",60.4,25.6,+0023.5,20080116,20170324
027610,99999,RAUMA KYLMAPIHLAJA,FI,"","",61.15,21.3,+0029.0,20080115,20170324
027630,99999,TAMPERE HARMALA,FI,"","",61.467,23.75,+0086.0,20080115,20170324
027640,99999,KITTILA LOMPOLONVUOMA,FI,"","",68,24.217,+0270.0,20140108,20170324
027660,99999,ILOMANTSI POTSONVAARA,FI,"","",63.15,31.05,+0236.5,20120618,20170324
027680,99999,HEINOLA ASEMANTAUS,FI,"","",61.2,26.05,+0092.0,20080115,20170324
027690,99999,KAUHAJOKI KUJA-KOKKO,FI,"","",62.417,22.183,+0093.0,20080116,20170324
027780,99999,SAVONLINNA PUNKAHARJU,FI,"","",61.8,29.317,+0079.5,20080115,20170324
027800,99999,KORSNAS BREDSKARET,FI,"","",62.933,21.183,+0002.8,20080115,20170324
027810,99999,STROMMINGSBADN,FI,"","",62.983,20.733,+0003.7,20080115,20170324
027870,99999,ALAJARVI MOKSY,FI,"","",63.083,24.267,+0171.4,20080115,20170324
027880,99999,KUOPIO MAANINKA,FI,"","",63.15,27.317,+0091.3,20080115,20170324
027890,99999,RAUTAVAARA YLA-LUOSTA,FI,"","",63.383,28.667,+0165.5,20080116,20170324
027900,99999,KUMLINGE KK,FI,"","",60.25,20.75,+0022.5,20030330,20170324
027930,99999,LIPERI TUISKAVANLUOTO,FI,"","",62.55,29.667,+0079.5,20080115,20170324
027950,99999,HELSINKI HARMAJA,FI,"","",60.1,24.983,+0006.4,20080116,20170324
027960,99999,LIEKSA LAMPELA,FI,"","",63.317,30.05,+0098.0,20080115,20170324
027980,99999,VALTIMO KK,FI,"","",63.667,28.833,+0115.0,20080115,20170324
028000,99999,RAAHE NAHKIAINEN,FI,"","",64.617,23.9,+0023.8,20080116,20170324
028010,99999,ENONTEKIO KILPISJARVI,FI,"","",69.05,20.783,+0482.7,19790601,20170324
028060,99999,KAAMANEN,FI,"","",69.1,27.217,+0149.0,19080101,19151231
028075,99999,ENONTEKIO,FI,"",EFET,68.363,23.424,+0306.3,19980419,20170324
028120,99999,YLITORNIO MELTOSJARVI,FI,"","",66.533,24.65,+0093.0,20080115,20170324
028140,99999,KEMIJARVI AIRFIELD,FI,"","",66.717,27.167,+0208.0,20080116,20170324
028170,99999,SAARISELKA KAUNISPAA,FI,"","",68.433,27.45,+0438.0,20080115,20170324
028190,99999,SALLA VARRIOTUNTURI,FI,"","",67.75,29.617,+0360.0,20080115,20170324
028210,99999,MUONIO SAMMALTUNTURI,FI,"","",67.967,24.117,+0565.5,20080115,20170324
028230,99999,MUONIO ALAMUONIO,FI,"","",67.967,23.683,+0252.6,19730101,20170324
028234,99999,KITTILA,FI,"","",67.7,24.833,+0201.0,19920615,20121231
028250,99999,UTSJOKI NUORGAM,FI,"","",70.083,27.9,+0022.0,20080115,20170324
028270,99999,INARI VAYLA,FI,"","",69.067,27.5,+0123.5,20080115,20170324
028280,99999,KAARINA YLTOINEN,FI,"","",60.383,22.55,+0005.2,20080115,20170324
028320,99999,TOHMAJARVI KEMIE,FI,"","",62.233,30.35,+0090.0,20080115,20170324
028350,99999,INARI NELLIM,FI,"","",68.85,28.3,+0123.0,20080115,20170324
028440,99999,PELLO CENTRE,FI,"",EFPE,66.767,23.967,+0085.9,19730101,20170324
028450,99999,ROVANIEMI,FI,"",EFRO,66.565,25.83,+0196.6,19730101,20170324
028470,99999,ROVANIEMI RAUTATIEASEMA,FI,"","",66.5,25.717,+0082.3,20080115,20170324
028480,99999,SALLA,FI,"","",66.817,28.667,+0223.0,19730101,19990730
028500,99999,VARKAUS KOLSUANNIEMI,FI,"","",62.317,27.9,+0083.0,20130805,20170324
028520,99999,KOKKOLA HOLLIHAKA,FI,"","",63.85,23.117,+0008.1,20130805,20170324
028570,99999,INARI ANGELI LINTUPUOLISELKA,FI,"","",68.9,25.733,+0285.0,20130805,20170324
028580,99999,INARI KIRAKKAJARVI,FI,"","",69.583,28.9,+0106.0,20130805,20170324
028600,99999,KITTILA KK,FI,"","",67.65,24.9,+0181.0,20130805,20170324
028620,99999,KEMI AJOS,FI,"","",65.667,24.517,+0003.1,20040831,20170324
028640,99999,KEMI TORNIO,FI,"",EFKE,65.782,24.599,+0018.6,19520101,20170324
028670,99999,PUDASJARVI,FI,"","",65.367,27.017,+0117.0,19730101,20050807
028680,99999,KUUSAMO RUKATUNTURI,FI,"","",66.167,29.15,+0362.8,20080115,20170324
028730,99999,HAILUOTO MARJANIEMI,FI,"","",65.033,24.567,+0007.3,20040803,20170324
028740,99999,HAILUOTO ISLAND,FI,"",EFHL,65.033,24.8,+0006.0,19730101,20170324
028744,99999,YLIVIESKA,FI,"",EFYL,64.061,24.716,+0076.8,19920615,19950608
028800,99999,TORNIO TORPPI,FI,"","",65.85,24.167,+0009.0,20130805,20170324
028820,99999,KITTILA MATOROVA,FI,"","",68,24.233,+0340.0,20130805,20170324
028880,99999,INARI SEITALAASSA,FI,"","",69.05,27.75,+0121.5,20130805,20170324
028890,99999,SUOMUSSALMI PESIO,FI,"","",64.933,28.75,+0225.2,20010919,20170324
028900,99999,UTSJOKI KEVO KEVOJARVI,FI,"","",69.75,27.017,+0076.0,20130805,20170324
029010,99999,MASSKAR,FI,"","",63.733,22.583,+0013.0,19730101,20050822
029030,99999,KRUUNUPYY,FI,"",EFKK,63.721,23.143,+0025.3,19601101,20170324
029110,99999,VAASA,FI,"",EFVA,63.051,21.762,+0005.8,19170101,20170324
029170,99999,KUOPIO,FI,"",EFKU,63.007,27.798,+0098.5,19060101,20170324
029200,99999,PIETARSAARI KALLAN,FI,"","",63.75,22.517,+0019.2,20040803,20170324
029210,99999,MOIKIPAA,FI,"","",62.883,21.1,+0013.0,19740301,20050331
029244,99999,ILMAJOKI,FI,"",EFIL,62.7,22.833,+0092.0,19920520,19920615
029245,99999,SEINAJOKI,FI,"",EFSI,62.692,22.832,+0091.7,19990114,20170324
029260,99999,PORI RAILWAY STATION,FI,"","",61.483,21.783,+0010.1,20120101,20170324
029290,99999,JOENSUU,FI,"",EFJO,62.663,29.608,+0121.3,19520101,20170324
029340,99999,HELSINKI RAILWAY STATION SQ,FI,"","",60.167,24.95,+0003.0,20120618,20150924
029350,99999,JYVASKYLA,FI,"",EFJY,62.399,25.678,+0139.9,19170101,20170324
029390,99999,ILOMANTSI MEKRIJARVI,FI,"","",62.767,30.983,+0156.5,20030330,20170324
029450,99999,HALLI,FI,"",EFHA,61.856,24.787,+0146.0,19730101,20170324
029470,99999,MIKKELI,FI,"",EFMI,61.687,27.202,+0100.3,19730101,20170324
029530,99999,HAMEENLINNA,FI,"","",60.983,24.45,+0092.0,19730101,19770119
029570,99999,VAASA LEMETTILA,FI,"","",63.1,26.633,+0009.0,20120101,20170324
029580,99999,LAPPEENRANTA,FI,"",EFLP,61.045,28.144,+0106.4,19730101,20170324
029650,99999,LAHTI LAUNE,FI,"","",60.967,25.633,+0078.7,19730101,20170324
029670,99999,KOTKA HAAPASAARI,FI,"","",60.283,27.183,+0005.5,20040803,20170324
029680,99999,KOTKA KIRKONMAA,FI,"","",60.383,27.05,+0027.9,20120618,20130830
029710,99999,JOMALA,FI,"","",60.15,19.867,+0010.0,19971201,20070102
029720,99999,TURKU,FI,"",EFTU,60.514,22.263,+0049.1,19010101,20170324
029730,99999,SUOMUSJARVI,FI,"","",60.4,23.767,+0086.0,19730101,20031017
029760,99999,KOTKA RANKKI,FI,"","",60.383,26.967,+0013.1,19520101,20170324
029780,99999,HELSINKI KAISANIEMI,FI,"","",60.183,24.95,+0004.0,20080115,20170324
029830,99999,NURMIJARVI GEOPHSICAL OBSERVA,FI,"","",60.517,24.65,+0113.0,20120618,20170324
029870,99999,PORVOO KALLBADAGRUND,FI,"","",59.983,25.6,+0023.3,19821001,20170324
029880,99999,ISOSAARI,FI,"","",60.1,25.067,+0007.0,19841001,20081001
029920,99999,LOVIISA ORRENGRUND,FI,"","",60.283,26.45,+0003.5,20040803,20170324
